user_id,interaction_date,age,gender,city,user_type,device_type,internet_quality,sessions_per_week,avg_session_minutes,completed_activities,pending_activities,support_tickets,response_time_hours,platform_errors,training_received,support_channel,platform_module,perceived_usability,recommendation_score,satisfaction_level,satisfied
USR00699,2025-03-28,31,Femenino,Quito,Estudiante,Laptop,Baja,6,30.4,19,5,6,5.6,7,Sí,Autoservicio,Pagos,2.4,4,Baja,0
USR00662,2026-01-20,17,Masculino,Cuenca,Estudiante,Laptop,Media,6,11.5,5,8,3,6.5,0,No,Chat,Biblioteca digital,2.2,5,Media,0
USR00896,2025-02-02,36,Femenino,Manta,Docente,Móvil,Media,8,19.1,22,11,2,12.9,2,No,Teléfono,Evaluaciones,1.9,3,Baja,0
USR00191,2025-10-06,27,Masculino,Guayaquil,Docente,Laptop,Media,12,44.2,21,12,2,3.8,1,No,Correo,Aula virtual,3.6,5,Baja,0
USR00887,2025-04-16,34,Femenino,Cuenca,Estudiante,Móvil,Media,4,61.1,10,4,2,3.2,2,Sí,Correo,Inscripciones,4.2,7,Alta,1
USR01304,2025-11-17,30,Prefiere no decir,Cuenca,Estudiante,Móvil,Alta,9,43.9,26,7,1,2,4,Sí,Correo,Inscripciones,3.8,4,Media,0
USR00658,2025-01-24,22,Prefiere no decir,Guayaquil,Estudiante,Laptop,Alta,5,29.2,22,7,0,6.1,1,No,Chat,Biblioteca digital,2.9,5,Baja,0
USR00277,2026-04-24,29,Masculino,Loja,Docente,Tablet,Alta,9,52.2,28,4,3,3.3,2,Sí,Chat,Biblioteca digital,4.4,5,Baja,0
USR00753,2026-06-19,21,Femenino,Guayaquil,Estudiante,Laptop,Baja,4,18.4,15,9,2,2.2,6,Sí,Correo,Pagos,3.2,4,Media,0
USR01355,2025-05-01,38,Femenino,Quito,Estudiante,Móvil,Media,7,28,10,8,0,0.7,0,Sí,Chat,Biblioteca digital,3.5,5,Media,0
USR00801,2025-04-10,35,Femenino,Guayaquil,Docente,Laptop,Media,8,45.8,15,9,0,2.8,0,No,Chat,Evaluaciones,1.9,3,Baja,0
USR00973,2026-04-09,24,Masculino,Quito,Estudiante,Laptop,Baja,4,55.6,19,4,4,9.4,5,Sí,Chat,Evaluaciones,1.4,3,Baja,0
USR00160,2025-07-18,39,Femenino,Quito,Estudiante,Laptop,Baja,4,40.1,14,5,2,3.7,7,Sí,Chat,Pagos,2.3,3,Media,0
USR00061,2025-01-28,23,Femenino,Guayaquil,Estudiante,Laptop,Media,6,45.7,20,7,0,20.4,0,Sí,Correo,Pagos,3.4,6,Baja,0
USR00630,2025-10-22,20,Femenino,Quito,Estudiante,Laptop,Alta,3,29.2,15,2,0,2,2,Sí,Correo,Pagos,4.3,7,Alta,1
USR00771,2025-07-14,40,Femenino,Quito,Docente,Móvil,Alta,4,38.5,19,0,1,4.1,7,No,Chat,Pagos,3,4,Media,0
USR00139,2025-02-01,31,Femenino,Ibarra,Estudiante,Móvil,Media,8,39.2,18,14,2,7.1,3,No,Chat,Evaluaciones,2.8,4,Media,0
USR01353,2026-04-10,20,Femenino,Loja,Estudiante,Móvil,Media,7,34.5,10,10,2,4.5,2,No,Autoservicio,Evaluaciones,3.1,2,Baja,0
USR01268,2025-07-30,47,Femenino,Guayaquil,Estudiante,Laptop,Media,7,39.8,12,1,3,4.2,4,Sí,Autoservicio,Evaluaciones,3.7,6,Baja,0
USR00506,2025-09-20,32,Femenino,Guayaquil,Estudiante,Móvil,Media,1,35.4,18,6,0,6,4,Sí,Chat,Aula virtual,3.5,6,Media,0
USR01136,2025-06-20,33,Femenino,Cuenca,Estudiante,Tablet,Alta,3,21.9,26,4,2,3.6,0,Sí,Chat,Biblioteca digital,3.9,10,Alta,1
USR01096,2025-09-03,17,Femenino,Guayaquil,Estudiante,Laptop,Media,4,44.3,14,3,1,15,2,Sí,Autoservicio,Biblioteca digital,3,4,Baja,0
USR00812,2025-10-10,26,Femenino,Guayaquil,Docente,Móvil,Alta,3,45.9,19,9,0,3.9,2,Sí,Correo,Aula virtual,4.2,7,Media,0
USR00830,2025-01-21,17,Masculino,Quito,Estudiante,Móvil,Baja,3,27.9,24,11,2,4.4,6,Sí,Autoservicio,Aula virtual,2.3,2,Baja,0
USR00756,2025-01-14,27,Femenino,Cuenca,Administrativo,Laptop,Alta,3,48.7,24,3,2,8.4,2,Sí,Autoservicio,Aula virtual,3,6,Baja,0
USR01410,2026-04-02,40,Masculino,Cuenca,Estudiante,Laptop,Media,5,51.1,18,9,0,2.2,3,No,Autoservicio,Evaluaciones,2.4,4,Baja,0
USR01213,2025-06-16,41,Masculino,Quito,Estudiante,Móvil,Alta,8,59.1,13,14,0,1.9,3,No,Correo,Aula virtual,2.8,3,Media,0
USR00522,2025-08-20,35,Masculino,Ambato,Estudiante,Computador de escritorio,Media,7,33.8,27,4,2,,0,No,Chat,Soporte académico,3.5,5,Baja,0
USR00608,2025-01-23,42,Femenino,Quito,Administrativo,Laptop,Alta,6,31.3,18,5,2,12,0,No,Chat,Inscripciones,3.2,6,Baja,0
USR00080,2025-05-21,34,Femenino,Cuenca,Docente,Laptop,Alta,7,39.8,18,8,0,6.6,0,No,Correo,Aula virtual,3.5,5,Media,0
USR00747,2025-08-15,39,Masculino,Santo Domingo,Administrativo,Laptop,Alta,5,52.2,22,5,1,5.4,0,Sí,Chat,Biblioteca digital,4.7,10,Alta,1
USR01148,2026-01-04,34,Masculino,Manta,Estudiante,Móvil,,3,28.7,20,3,0,2.7,1,,Chat,Soporte académico,3.8,6,Alta,1
USR01457,2025-08-11,26,Femenino,Manta,Estudiante,Laptop,Media,4,5,15,5,1,4.3,3,Sí,Chat,Aula virtual,2.8,5,Baja,0
USR00121,2025-01-25,31,Masculino,Loja,Administrativo,Laptop,Media,7,31.4,15,7,1,10.9,1,,Teléfono,Aula virtual,1.9,4,Baja,0
USR00779,2025-08-01,43,Masculino,Manta,Estudiante,Laptop,Baja,4,65.9,12,11,1,3,5,No,Chat,Aula virtual,1.6,4,Baja,0
USR00565,2026-05-03,33,Masculino,Guayaquil,Estudiante,Laptop,Media,2,33.2,10,10,0,3.4,0,No,Autoservicio,Aula virtual,2.8,5,Baja,0
USR00082,2025-01-15,43,Masculino,Ambato,Estudiante,Móvil,Baja,4,35.3,12,9,4,5.5,7,No,Autoservicio,Evaluaciones,1.3,3,Baja,0
USR00573,2025-11-07,29,Masculino,Cuenca,Docente,Laptop,Media,8,53.5,33,2,2,3.1,0,Sí,Chat,Aula virtual,3.7,9,Alta,1
USR00690,2025-04-23,17,Femenino,Guayaquil,Docente,Computador de escritorio,Alta,7,15.4,18,4,0,1.5,0,No,Autoservicio,Aula virtual,2.6,5,Baja,0
USR01099,2026-02-13,45,Femenino,Quito,Docente,Móvil,Alta,1,30.8,19,0,2,5.3,1,Sí,Autoservicio,Pagos,4.6,10,Alta,1
USR01164,2025-05-11,36,Femenino,Quito,Estudiante,Móvil,Alta,6,30.7,20,2,0,4.2,2,Sí,Chat,Inscripciones,4.6,8,Alta,1
USR00484,2026-02-19,31,Masculino,Quito,Estudiante,Móvil,Media,2,51.9,15,7,0,7.1,0,Sí,Correo,Soporte académico,3.3,7,Baja,0
USR00972,2025-09-04,33,Femenino,Loja,Docente,Laptop,Alta,5,64.2,32,8,0,6.6,0,Sí,Correo,Soporte académico,3.6,7,Alta,1
USR00640,2025-04-02,26,Femenino,Cuenca,Estudiante,Móvil,Media,4,66.6,22,9,1,21.7,0,No,Chat,Aula virtual,2.1,3,Media,0
USR00649,2025-04-03,41,Masculino,Manta,Docente,Móvil,Media,8,27.4,21,0,0,1.3,3,Sí,Correo,Inscripciones,3.6,8,Baja,0
USR00249,2025-02-02,29,Femenino,Loja,Estudiante,Laptop,Media,4,28.8,8,12,4,11.8,4,No,Correo,Evaluaciones,2,3,Media,0
USR00392,2025-02-27,27,Femenino,Quito,Estudiante,Móvil,Alta,2,12.7,17,13,0,8.3,1,No,Correo,Aula virtual,3.5,6,Baja,0
USR01046,2025-02-06,32,Femenino,Quito,Estudiante,Laptop,Alta,5,53.3,7,5,1,8,1,No,Chat,Aula virtual,3.6,8,Media,0
USR01253,2026-04-09,17,Femenino,Quito,Estudiante,Móvil,Alta,5,10.3,20,4,0,5,4,Sí,Chat,Aula virtual,2.8,6,Baja,0
USR01157,2026-01-05,24,Femenino,Quito,Estudiante,Laptop,Alta,10,14.9,28,2,3,8.5,0,Sí,Autoservicio,Aula virtual,4.7,7,Baja,0
USR00625,2025-11-01,41,Femenino,Guayaquil,Administrativo,Laptop,Alta,3,47.6,19,5,1,7.6,2,Sí,Chat,Evaluaciones,4.3,9,Alta,1
USR00210,2025-11-23,36,Masculino,Guayaquil,Estudiante,Móvil,Alta,5,28.5,18,13,0,3.9,1,No,Autoservicio,Aula virtual,3.4,7,Media,0
USR00583,2025-04-07,17,Femenino,Ibarra,Estudiante,Laptop,Alta,6,51.4,15,12,0,9.6,0,No,Chat,Pagos,3.2,5,Media,0
USR00876,2025-03-27,17,Masculino,Guayaquil,Docente,Laptop,Media,7,58.8,10,4,0,2,1,Sí,Chat,Inscripciones,4.5,8,Media,0
USR01218,2025-12-03,22,Masculino,Santo Domingo,Docente,Tablet,Media,4,36.2,10,4,3,6.9,1,Sí,Correo,Biblioteca digital,3.3,4,Media,0
USR01475,2025-01-03,42,Femenino,Santo Domingo,Estudiante,Laptop,Baja,7,55,22,9,4,10.4,5,No,Chat,Aula virtual,1,0,Baja,0
USR01020,2025-06-09,36,Masculino,Santo Domingo,Estudiante,Laptop,Baja,3,48.4,10,12,5,6.3,7,No,Correo,Evaluaciones,2.4,2,Baja,0
USR01397,2026-02-27,30,Femenino,Quito,Estudiante,Laptop,,5,27.9,12,0,3,6,0,Sí,Chat,Evaluaciones,4.3,6,Alta,1
USR00818,2025-11-30,49,Femenino,Quito,Estudiante,Laptop,Alta,4,43.5,17,11,1,23.6,2,No,Correo,Aula virtual,2.3,3,Baja,0
USR00541,2026-02-03,21,Masculino,Ambato,Estudiante,Móvil,Baja,12,52.2,16,7,1,4.5,5,No,Chat,Inscripciones,1.9,3,Media,0
USR00022,2025-11-02,22,Masculino,Loja,Administrativo,Laptop,Alta,5,59.8,23,5,0,1.6,0,Sí,Correo,Aula virtual,5,10,Alta,1
USR00200,2025-11-29,33,Masculino,Guayaquil,Estudiante,Tablet,Media,1,29.8,12,7,1,2.3,1,Sí,Correo,Pagos,4.1,7,Baja,0
USR01388,2026-03-26,24,Femenino,Ambato,Estudiante,Laptop,Alta,6,37.6,15,10,2,4,2,No,Correo,Biblioteca digital,2.8,5,Baja,0
USR00814,2025-02-12,42,Femenino,Quito,Docente,Móvil,Media,11,35.3,23,8,3,,6,No,Chat,Evaluaciones,1.9,1,Media,0
USR00473,2025-01-14,29,Femenino,Guayaquil,Estudiante,Móvil,Media,5,59.9,6,13,1,4.2,4,No,Autoservicio,Evaluaciones,1.7,2,Media,0
USR00981,2025-07-17,31,Femenino,Guayaquil,Administrativo,Móvil,Baja,6,24.9,17,12,4,6.7,6,No,Chat,Evaluaciones,1,1,Baja,0
USR00224,2025-07-17,27,Femenino,Guayaquil,Estudiante,Móvil,Media,4,33.3,12,3,1,9.5,7,Sí,Chat,Soporte académico,3.1,5,Baja,0
USR00820,2025-12-21,41,Femenino,Loja,Estudiante,Laptop,Media,10,55,16,4,0,2,3,Sí,Correo,Biblioteca digital,3.5,7,Baja,0
USR01158,2026-02-12,33,Femenino,Guayaquil,Estudiante,Laptop,Media,8,39.1,6,9,1,4.8,0,No,Chat,Aula virtual,1.9,4,Baja,0
USR00941,2025-01-10,34,Masculino,Loja,Estudiante,Laptop,Media,2,33.7,18,8,1,4.6,4,No,Chat,Soporte académico,2.5,3,Media,0
USR01240,2026-02-05,43,Femenino,Quito,Estudiante,Móvil,Media,3,43.6,21,5,1,5.1,4,Sí,Teléfono,Pagos,3.1,5,Baja,0
USR00864,2025-09-22,17,Femenino,Cuenca,Docente,Móvil,Alta,9,43.5,19,7,1,4.1,3,Sí,Chat,Aula virtual,3,5,Media,0
USR00318,2026-05-28,29,Femenino,Cuenca,Estudiante,Móvil,Alta,7,40.9,17,4,0,1,2,Sí,Chat,Aula virtual,5,8,Alta,1
USR01365,2025-07-06,37,Masculino,Quito,Estudiante,Móvil,Alta,2,38.1,18,2,1,12.1,4,Sí,Chat,Biblioteca digital,3.8,6,Media,0
USR00705,2025-03-27,32,Masculino,Cuenca,Estudiante,Tablet,Alta,8,78.5,19,4,0,10.7,3,Sí,Chat,Aula virtual,2.8,7,Baja,0
USR00696,2026-02-27,27,Femenino,Quito,Estudiante,Móvil,Alta,7,14.5,18,3,1,3.2,1,,Chat,Evaluaciones,3.4,4,Baja,0
USR01191,2026-02-10,51,Femenino,Quito,Estudiante,Móvil,Media,6,16.7,12,1,0,3.6,3,Sí,Correo,Evaluaciones,3.3,6,Media,0
USR01417,2025-04-19,31,Femenino,Ambato,Estudiante,Laptop,Media,4,89.4,11,9,0,1.4,0,No,Correo,Biblioteca digital,2.3,7,Media,0
USR01352,2025-04-11,23,Femenino,Quito,Estudiante,Móvil,Alta,9,52.6,15,7,2,,2,No,Teléfono,Inscripciones,3.4,4,Media,0
USR01486,2026-02-21,17,Femenino,Manta,Estudiante,Laptop,Baja,5,35.8,17,11,4,5.5,5,No,Chat,Biblioteca digital,1.5,1,Media,0
USR00631,2025-08-13,42,Masculino,Quito,Estudiante,Laptop,Media,5,37,23,11,2,3.9,5,Sí,Autoservicio,Biblioteca digital,3,5,Media,0
USR00441,2025-03-20,40,Femenino,Quito,Estudiante,Tablet,Alta,6,34.5,18,6,1,15.2,4,Sí,Chat,Inscripciones,2.9,4,Media,0
USR00399,2025-05-30,25,Femenino,Cuenca,Estudiante,Tablet,Media,3,64.7,8,4,0,4.2,3,Sí,Correo,Aula virtual,3.8,6,Baja,0
USR00480,2026-05-10,32,Masculino,Quito,Administrativo,Tablet,,6,5,14,9,0,1.7,1,No,Correo,Pagos,4.7,7,Alta,1
USR01065,2025-07-08,32,Femenino,Quito,Estudiante,Móvil,Alta,5,34.2,19,10,0,13.6,2,No,Correo,Biblioteca digital,3.1,3,Baja,0
USR00459,2025-11-04,40,Masculino,Guayaquil,Estudiante,Móvil,Media,1,57.7,10,2,2,3.6,4,,Chat,Soporte académico,4.7,7,Alta,1
USR01385,2025-11-11,32,Femenino,Cuenca,Estudiante,Laptop,Media,7,57.5,18,8,3,4,0,No,Autoservicio,Inscripciones,2.9,2,Baja,0
USR00572,2025-07-26,42,Masculino,Quito,Estudiante,Tablet,Media,8,33.2,17,6,2,2.3,2,No,Correo,Biblioteca digital,2.6,3,Baja,0
USR01409,2025-09-23,30,Femenino,Santo Domingo,Estudiante,Móvil,Media,5,39.7,19,6,1,2.5,1,Sí,Correo,Pagos,3.9,7,Alta,1
USR00143,2025-05-12,30,Masculino,Santo Domingo,Administrativo,Tablet,Media,1,8.7,20,2,2,4.9,4,Sí,Chat,Evaluaciones,3.6,4,Baja,0
USR00234,2025-01-28,31,Femenino,Quito,Estudiante,Tablet,Media,6,38.7,22,8,2,7.6,3,Sí,Chat,Evaluaciones,3.2,4,Media,0
USR01104,2026-06-20,47,Femenino,Santo Domingo,Docente,Laptop,Baja,7,14.4,13,12,2,5.7,3,No,Autoservicio,Pagos,1.8,1,Media,0
USR00733,2025-02-01,22,Femenino,Guayaquil,Estudiante,Móvil,Media,7,50.5,19,6,0,0.7,0,No,Chat,Aula virtual,2.8,5,Baja,0
USR01175,2026-05-13,36,Masculino,Guayaquil,Estudiante,Laptop,Alta,3,35.6,16,8,1,4.5,0,Sí,Chat,Soporte académico,4.3,10,Alta,1
USR00579,2025-07-30,35,Masculino,Santo Domingo,Administrativo,Móvil,Media,3,60.5,10,6,0,3.4,3,No,Chat,Biblioteca digital,2,4,Baja,0
USR01403,2026-03-13,20,Prefiere no decir,Santo Domingo,Estudiante,Móvil,Media,5,55.4,18,7,2,17.3,1,No,Correo,Inscripciones,1.5,2,Baja,0
USR01145,2026-04-10,47,Femenino,Guayaquil,Estudiante,Laptop,Media,8,53.9,23,7,0,0.7,1,Sí,Chat,Biblioteca digital,3,5,Media,0
USR01491,2025-08-11,34,Femenino,Quito,Estudiante,Móvil,Alta,7,61.8,8,10,1,1.3,2,No,Autoservicio,Aula virtual,4.9,7,Media,0
USR00927,2026-04-25,25,Femenino,Guayaquil,Estudiante,Móvil,Media,9,5,23,4,1,5.3,2,Sí,Correo,Inscripciones,3.4,7,Media,0
USR00642,2025-10-22,29,Femenino,Santo Domingo,Estudiante,Laptop,Alta,2,46.7,15,5,3,10.2,2,Sí,Teléfono,Aula virtual,3.8,6,Baja,0
USR00943,2025-11-08,35,Masculino,Quito,Estudiante,Móvil,Alta,6,25.8,15,5,0,1.6,4,Sí,Correo,Aula virtual,4.5,10,Baja,0
USR00660,2026-02-21,46,Masculino,Santo Domingo,Estudiante,Móvil,Alta,5,7.1,17,7,2,4.6,2,Sí,Autoservicio,Evaluaciones,3.4,5,Baja,0
USR00813,2026-06-12,37,Femenino,Quito,Docente,Computador de escritorio,Baja,3,5.4,13,10,3,3,4,Sí,Correo,Pagos,2.9,5,Media,0
USR00716,2025-11-05,25,Masculino,Quito,Administrativo,Laptop,Baja,4,77.2,18,7,2,4,5,No,Autoservicio,Inscripciones,2.1,4,Baja,0
USR01132,2025-04-11,25,Femenino,Manta,Estudiante,Móvil,Media,7,28.2,13,10,4,6.6,2,No,Correo,Evaluaciones,3.2,3,Media,0
USR01201,2025-08-17,33,Femenino,Ambato,Estudiante,Laptop,Media,4,29.1,15,2,1,6.6,2,Sí,Chat,Inscripciones,2.8,4,Media,0
USR00362,2025-05-05,23,Femenino,Manta,Estudiante,Laptop,Media,5,33.3,7,9,0,4.5,2,No,Chat,Evaluaciones,1.9,3,Media,0
USR00202,2025-06-27,23,Femenino,Santo Domingo,Estudiante,Móvil,Baja,2,54.9,16,9,4,17.1,4,No,Chat,Evaluaciones,1.9,0,Media,0
USR01399,2025-06-24,36,Femenino,Quito,Estudiante,Laptop,Baja,4,12.8,21,9,3,3.2,5,No,Autoservicio,Soporte académico,1.6,2,Baja,0
USR00883,2025-11-03,35,Femenino,Quito,Estudiante,Laptop,Media,4,43.5,14,10,2,3.7,0,No,Chat,Aula virtual,3.6,6,Baja,0
USR01231,2025-06-21,20,Femenino,Quito,Estudiante,Laptop,Media,6,17.1,25,1,2,2.8,2,Sí,Teléfono,Aula virtual,3.3,6,Media,0
USR01251,2025-06-21,32,Femenino,Loja,Administrativo,Móvil,Alta,6,20.2,20,1,2,6.4,0,Sí,Correo,Evaluaciones,4.5,7,Alta,1
USR00668,2025-11-23,26,Femenino,Guayaquil,Estudiante,Móvil,Alta,3,23.7,19,4,0,8.8,2,Sí,Correo,Biblioteca digital,4.6,7,Media,0
USR00691,2025-07-21,41,Prefiere no decir,Quito,Estudiante,Móvil,Media,3,35.1,14,8,4,5.4,3,Sí,Chat,Inscripciones,3.7,6,Alta,1
USR00368,2025-10-01,17,Femenino,Manta,Administrativo,Móvil,Media,9,33.5,14,8,0,0.6,4,No,Correo,Aula virtual,2.9,4,Baja,0
USR01272,2025-02-09,39,Femenino,Quito,Estudiante,Tablet,Media,5,37.9,25,8,1,3.6,5,Sí,Chat,Aula virtual,3.7,6,Baja,0
USR00260,2026-03-30,49,Femenino,Ambato,Administrativo,Laptop,Alta,6,60.5,29,0,4,8.2,3,Sí,Correo,Aula virtual,2.9,6,Media,0
USR01281,2026-01-03,39,Masculino,Cuenca,Estudiante,Laptop,Baja,2,60.2,10,12,2,8.4,4,No,Chat,Inscripciones,1.3,0,Baja,0
USR00988,2026-03-29,46,Femenino,Guayaquil,Estudiante,Laptop,Media,4,151.7,16,14,0,7.5,0,No,Chat,Evaluaciones,3,3,Baja,0
USR01001,2026-06-21,31,Masculino,Loja,Estudiante,Laptop,Media,6,36,22,10,0,14.3,3,No,Correo,Pagos,2.5,3,Baja,0
USR00784,2025-08-20,17,Masculino,Quito,Estudiante,Laptop,Alta,5,64.2,12,8,1,2.3,0,No,Correo,Aula virtual,3.7,4,Media,0
USR01056,2025-04-14,17,Femenino,Guayaquil,Estudiante,Móvil,Media,1,16.2,8,10,0,13.5,1,No,Correo,Aula virtual,2.9,4,Baja,0
USR01264,2025-02-21,22,Masculino,Cuenca,Estudiante,Móvil,Alta,5,29.2,13,3,0,2,2,Sí,Chat,Aula virtual,5,8,Alta,1
USR00206,2025-09-22,41,Masculino,Cuenca,Administrativo,Móvil,Alta,5,41.6,21,9,1,7.2,4,Sí,Autoservicio,Biblioteca digital,4.3,6,Alta,1
USR00937,2026-04-17,45,Femenino,Cuenca,Estudiante,Móvil,Media,9,26.8,20,5,4,7,1,No,Autoservicio,Evaluaciones,3.3,5,Baja,0
USR01215,2026-03-19,48,Masculino,Loja,Estudiante,Móvil,Alta,7,38.7,13,0,3,4.9,1,Sí,Correo,Soporte académico,4.9,6,Alta,1
USR01242,2025-05-01,27,Femenino,Quito,Docente,Móvil,Alta,10,37.4,24,13,1,12.3,4,No,Correo,Evaluaciones,2.7,4,Baja,0
USR00537,2025-12-26,43,Femenino,Ambato,Estudiante,Laptop,Media,5,63.2,26,8,1,3.8,3,No,Chat,Pagos,2.1,5,Media,0
USR00070,2025-07-06,35,Masculino,Quito,Estudiante,Tablet,Alta,7,33.4,26,3,1,2.4,2,Sí,Chat,Aula virtual,4,6,Media,0
USR00510,2025-07-15,21,Masculino,Ambato,Estudiante,Laptop,Media,8,53.2,14,12,0,3.2,0,No,Teléfono,Inscripciones,2.8,5,Baja,0
USR00388,2026-01-30,34,Femenino,Guayaquil,Estudiante,Computador de escritorio,Media,7,30.6,10,7,0,2.4,1,No,Chat,Soporte académico,2.6,3,Media,0
USR00590,2025-11-07,37,Masculino,Cuenca,Docente,Tablet,Media,4,27.1,16,5,0,3.7,1,Sí,Teléfono,Evaluaciones,3.8,8,Alta,1
USR01307,2026-01-10,51,Masculino,Cuenca,Estudiante,Computador de escritorio,Media,6,29.5,14,11,2,3,4,No,Chat,Aula virtual,2,1,Baja,0
USR00910,2026-03-06,42,Masculino,Guayaquil,Estudiante,Laptop,Media,3,45.8,14,9,1,5.5,2,No,Autoservicio,Aula virtual,1.9,1,Baja,0
USR01243,2025-06-17,35,Masculino,Guayaquil,Docente,Tablet,,5,14.2,20,2,0,3.1,1,Sí,Chat,Evaluaciones,5,10,Alta,1
USR01386,2025-09-02,21,Masculino,Quito,Estudiante,Móvil,Media,8,57.2,20,1,1,3.2,4,Sí,Chat,Pagos,3.6,6,Media,0
USR00216,2025-01-06,26,Masculino,Guayaquil,Estudiante,Móvil,Media,6,27.3,13,0,1,2.2,3,Sí,Correo,Aula virtual,3.6,6,Media,0
USR00108,2025-09-11,23,Femenino,Ibarra,Estudiante,Laptop,Alta,5,72.1,15,3,0,2.1,0,Sí,Autoservicio,Evaluaciones,4.6,9,Alta,1
USR00283,2025-03-09,23,Masculino,Manta,Estudiante,Laptop,Baja,8,53.6,21,9,2,8.6,6,No,Correo,Evaluaciones,1,2,Baja,0
USR01183,2025-10-21,39,Femenino,Loja,Administrativo,Laptop,Media,6,46.4,13,4,1,7.9,3,No,Correo,Evaluaciones,2.1,2,Media,0
USR00568,2025-11-18,41,Femenino,Quito,Estudiante,Móvil,Media,8,58.6,16,4,0,4.2,5,Sí,Chat,Soporte académico,3,4,Media,0
USR00722,2025-09-18,30,Femenino,Guayaquil,Estudiante,Laptop,Baja,6,39.8,18,3,3,8.9,2,Sí,Autoservicio,Aula virtual,2.9,4,Media,0
USR00652,2025-08-20,28,Femenino,Guayaquil,Estudiante,Laptop,Baja,6,52.3,13,9,3,5.2,6,No,Chat,Evaluaciones,1.4,2,Media,0
USR00588,2025-05-30,39,Masculino,Loja,Estudiante,Móvil,Media,3,24.2,5,3,2,4,1,No,Chat,Aula virtual,3,6,Baja,0
USR00692,2025-04-18,17,Femenino,Quito,Estudiante,Móvil,Media,5,5,17,12,1,4.9,2,No,Correo,Soporte académico,2.2,5,Baja,0
USR00587,2025-02-10,31,Femenino,Manta,Estudiante,Laptop,Alta,6,75.9,20,9,4,4.8,0,Sí,Correo,Inscripciones,4.5,6,Media,0
USR01296,2025-04-02,29,Masculino,Quito,Estudiante,Laptop,Baja,3,64.6,17,11,2,6.5,7,Sí,Chat,Aula virtual,2.7,3,Media,0
USR00764,2025-03-07,40,Femenino,Santo Domingo,Estudiante,Laptop,Media,3,69.6,8,0,0,1.8,1,Sí,Correo,Aula virtual,4.4,9,Alta,1
USR00290,2025-08-06,35,Masculino,Ibarra,Estudiante,Móvil,Media,5,33.6,15,0,0,12.2,4,Sí,Teléfono,Inscripciones,1.8,4,Baja,0
USR00962,2026-06-20,23,Masculino,Loja,Docente,Laptop,Alta,7,43.7,17,8,0,8.4,1,No,Chat,Evaluaciones,3.5,7,Baja,0
USR00317,2025-01-09,37,Femenino,Quito,Estudiante,Móvil,,7,15.5,10,10,5,7.4,2,No,Chat,Evaluaciones,3,6,Baja,0
USR01449,2025-01-08,28,Masculino,Quito,Estudiante,Laptop,Alta,7,135.6,17,7,0,14.9,0,No,Chat,Inscripciones,3.7,5,Baja,0
USR01088,2026-04-13,34,Femenino,Manta,Estudiante,Tablet,Media,9,47.8,10,4,4,4.8,4,No,Autoservicio,Biblioteca digital,2.7,1,Baja,0
USR01481,2025-07-13,17,Masculino,Guayaquil,Estudiante,Laptop,,5,56.4,3,12,6,6.3,4,No,Chat,Biblioteca digital,1.9,1,Media,0
USR00762,2025-12-13,22,Masculino,Santo Domingo,Estudiante,Computador de escritorio,Media,4,24.8,18,7,4,5.3,0,Sí,Autoservicio,Evaluaciones,3.7,6,Baja,0
USR01335,2026-06-06,34,Femenino,Quito,Estudiante,Laptop,Alta,2,27.3,22,3,0,8.7,3,Sí,Autoservicio,Inscripciones,4.5,7,Baja,0
USR00906,2025-01-20,38,Femenino,Guayaquil,Estudiante,Computador de escritorio,Media,3,54.8,15,11,3,10.2,1,No,Correo,Aula virtual,1.9,2,Media,0
USR00519,2025-02-04,34,Femenino,Quito,Estudiante,Tablet,Media,4,55.6,13,8,3,11.1,0,No,Autoservicio,Pagos,2.5,5,Media,0
USR00532,2026-05-10,26,Masculino,Guayaquil,Estudiante,Móvil,Media,10,7.3,18,4,4,5.4,2,No,Correo,Inscripciones,3.6,4,Baja,0
USR00215,2025-06-13,24,Masculino,Santo Domingo,Estudiante,Móvil,Baja,7,24,18,11,1,5,6,No,Chat,Evaluaciones,1.7,1,Media,0
USR01378,2026-04-27,17,Femenino,Cuenca,Docente,Laptop,Media,5,48.6,27,3,1,3.4,4,Sí,Correo,Pagos,3.5,5,Media,0
USR00836,2025-12-26,26,Femenino,Manta,Docente,Móvil,Media,1,45.6,8,6,0,1.4,2,No,Chat,Biblioteca digital,2.5,6,Baja,0
USR00057,2025-12-09,34,Masculino,Quito,Estudiante,Móvil,Alta,5,45.4,18,13,1,3.3,4,No,Chat,Inscripciones,2.7,2,Media,0
USR00839,2026-05-22,24,Femenino,Cuenca,Estudiante,Laptop,Alta,1,21,12,12,2,5.5,0,No,Correo,Aula virtual,2.9,3,Media,0
USR00786,2025-01-11,26,Femenino,Quito,Estudiante,Laptop,Alta,6,35.1,19,2,1,6.9,2,Sí,Correo,Biblioteca digital,4.8,6,Alta,1
USR01109,2025-05-25,21,Femenino,Manta,Estudiante,Móvil,Alta,6,15.5,13,5,1,2.8,0,Sí,Correo,Pagos,3.9,7,Alta,1
USR01085,2026-04-29,17,Masculino,Guayaquil,Docente,Laptop,Baja,10,37.5,30,10,6,17.4,3,Sí,Teléfono,Evaluaciones,2.8,5,Media,0
USR00042,2025-12-13,21,Masculino,Guayaquil,Estudiante,Móvil,Media,7,19.2,20,10,1,2.6,3,No,Correo,Pagos,2.4,5,Baja,0
